gPlusPlaceId,rate,reviewTime,visitTime,price
115502540322505712700,4.666666666666667,12.333333333333334,3,2
105936690956498704961,5.0,13.0,1,2
105356940249848963284,3.0,12.0,1,2
100181523915985014473,3.5,10.5,2,2
100309285107012777128,5.0,11.0,1,2
100948711407148314742,4.333333333333333,12.0,3,1
103894400402997266720,4.0,11.0,1,2
109370337062410039311,3.0,11.0,1,3
110627897049511095429,3.6666666666666665,8.333333333333334,3,2
111976948287388902271,4.5,12.0,2,2
115410789474088224651,3.5,10.5,4,2
116339056308994065983,4.0,11.0,1,1
116979729303243959127,4.0,11.0,1,2
117061840155945844697,4.571428571428571,12.428571428571429,7,3
118429854637653277550,3.0,11.333333333333334,3,2
102449502153691926180,4.0,12.0,1,2
105676545582648467652,4.0,12.0,1,2
101644210453089084775,5.0,12.0,1,2
101978535041259432395,1.0,13.0,1,2
105142351007721723407,3.6,11.6,5,3
110268914318113886150,2.0,11.0,1,3
112741577147709722958,5.0,13.0,1,3
101287809232218342928,2.0,13.0,1,3
111623637467105056193,4.0,13.0,1,3
115817909391351530400,2.0,13.0,1,3
112743033701012684676,4.0,13.0,1,2
101704741905173754633,3.0,13.0,1,3
111770895226682274771,5.0,12.0,1,3
100769187949342372020,5.0,13.0,2,3
113656853909915370326,5.0,12.0,1,3
110549839626496796727,5.0,9.0,1,2
118434028226864235663,5.0,14.0,1,2
102806771148303564168,2.0,14.0,1,2
112926547106702270871,4.0,13.0,1,3
107058560057953996836,5.0,12.0,1,2
111545031373909261754,4.0,13.0,1,3
100088609706860803217,4.5,13.5,2,2
109121942640199808974,3.25,12.75,4,2
116940375311264690482,5.0,13.0,1,3
103926614264300347434,5.0,12.0,1,2
110945290703350215307,3.0,13.0,1,3
103157302126212777606,5.0,12.0,1,2
103384268969284571116,4.5,11.0,2,2
103624363311888092551,4.0,11.0,1,2
104089711709040424448,5.0,11.0,1,1
104783525275957458257,4.5,12.0,2,1
107073836589597123251,4.5,10.5,2,2
115274664286868926358,4.5,12.0,2,2
116271013348498564769,4.0,11.0,1,2
116582339918840803465,3.0,11.0,1,2
118401709733323455292,4.0,12.0,1,2
110491881372136922908,2.0,13.0,1,2
105667677526949622160,4.0,14.0,1,2
112055265929802806929,4.0,11.0,1,2
100133353310027880949,4.0,11.0,1,2
105430142265095411522,4.0,11.0,1,2
106199960516983848789,3.0,11.0,1,2
106425717643173266325,4.0,11.0,1,2
117423362810250008622,3.0,11.0,1,2
118070461064716650739,3.0,11.0,1,2
102033041810015226931,5.0,13.0,1,2
109526713340065774228,5.0,14.0,1,2
103505652771838439126,1.0,14.0,1,2
113078122075719565104,5.0,12.0,1,2
105594095200999051856,3.5,12.0,2,2
108262404873282526024,4.0,12.0,1,2
110869930199086543523,5.0,13.0,1,2
110516321292932286635,2.0,11.0,1,3
107859658002542298992,5.0,13.0,1,2
100945646575824073453,5.0,13.0,1,3
103425218938527648647,1.0,11.0,1,3
109956185492433395308,5.0,13.0,1,2
104100421639980198251,3.0,13.0,1,2
107173392950748984397,4.5,13.0,2,3
108392962099267592307,5.0,12.0,1,2
106225071557166452772,4.5,13.0,2,1
114918736057899997955,5.0,14.0,1,2
112218037671322539178,2.0,11.666666666666666,3,2
105822642264002024694,5.0,13.0,1,3
107520179557162950917,4.0,13.0,1,2
112095442527854412118,3.0,12.0,1,3
101010856196776720705,3.0,13.0,1,2
102149552761797984854,4.0,13.0,1,3
106728910147898945466,3.0,14.0,1,3
114642138893965745500,5.0,14.0,1,3
102520570823334427236,5.0,13.0,1,2
114922011023047990121,4.5,0.5,2,1
108399768370890289983,5.0,13.0,1,2
106673349295814583709,5.0,13.0,1,2
110667011516250937117,2.5,12.5,2,2
112135922545697278211,4.0,12.0,1,2
113050790119484079467,3.3333333333333335,12.666666666666666,3,3
116338315093604858187,4.0,12.0,1,2
102683900007674271236,1.0,14.0,1,3
106829411529204282425,4.666666666666667,12.333333333333334,3,3
108974246214373070967,4.666666666666667,12.666666666666666,3,2
113722967593784863377,4.5,12.5,2,2
102875071794398410111,5.0,12.0,1,3
114380739190709010495,5.0,13.0,2,3
103989707296557131478,4.0,11.0,1,2
107405740632131754450,3.0,12.0,1,2
105657653069042812143,4.5,12.0,2,3
110549571033873053473,1.0,13.0,1,3
102022166908592192463,4.5,11.5,2,2
106251086786052186245,4.0,11.0,1,3
100275467528480763031,1.0,10.0,1,2
102440301762776319630,1.0,9.0,1,2
103019513479085218970,3.0,11.5,2,2
102860463187421773805,3.0,14.0,1,3
111872354541944386831,3.0,11.0,2,2
108024124352938385183,3.0,12.0,1,2
103352799196425699419,5.0,14.0,1,2
116827341096488353617,4.0,12.0,1,3
110342620117229389093,3.5,13.0,2,3
105676280776095397707,5.0,12.0,1,3
111879591952451619512,5.0,13.0,2,2
115245263248630062549,4.0,11.0,1,2
109239617471893883253,5.0,13.0,1,3
107275995819041220427,5.0,13.0,1,2
102368425794411816832,5.0,13.0,1,3
105037732778669017515,3.0,12.5,2,2
114116379359820635178,4.0,12.0,2,2
117275128718495695510,3.0,13.0,1,3
103634270473304153257,1.0,11.0,1,3
112108082289000726918,5.0,13.0,1,2
105118393326226206761,5.0,13.0,1,3
107159695755825195420,4.666666666666667,13.333333333333334,3,2
100952131726142523623,5.0,13.0,3,2
100304356801648066945,5.0,14.0,1,2
109636143019252352977,5.0,13.0,1,1
104349783023152846370,3.0,11.0,1,3
104446473006796961139,5.0,11.0,1,2
105743736038511514127,4.666666666666667,12.333333333333334,3,1
106259869212318196490,4.0,11.0,2,2
106278178675549413147,4.0,11.0,1,2
108739657811218949255,4.75,11.25,4,3
111371837208307764738,3.0,11.0,1,2
113937829381900873239,4.0,11.666666666666666,3,3
113988596608872245388,4.0,11.0,1,3
114163576896897355052,5.0,11.0,2,1
115154867490348744998,4.0,9.0,1,3
115955794622064747459,4.0,11.0,1,2
116047350653473919544,4.5,11.5,2,3
116218682923830890742,4.0,12.333333333333334,3,3
118273903123512117373,4.833333333333333,10.666666666666666,6,3
114429183385320856161,3.0,12.0,1,2
113286119943598440204,3.0,13.0,1,3
118200035344143944622,4.0,12.0,2,3
113917655224427415390,4.0,13.0,1,3
101593502825106189712,4.0,13.0,2,2
112684716547262037050,4.0,13.0,1,1
111846755884508817674,5.0,12.0,2,3
114602217230607349378,3.0,12.5,2,3
113490359123545758048,2.0,13.0,1,3
111937031676151492191,2.0,13.0,1,3
106911296181891667922,4.5,11.5,2,2
111855594555160088530,5.0,11.5,2,2
101089455759977392051,3.75,13.0,4,2
101895457563472284217,4.0,12.0,1,3
111351515080792035354,4.0,11.0,1,2
100776406554423513481,5.0,14.0,1,2
103521968368522918686,3.0,13.0,1,2
116488713097286439076,2.0,13.0,1,3
110205615246148347371,5.0,12.0,1,3
102435772466635887318,5.0,10.0,1,2
113358872970024211460,5.0,10.0,1,2
107705058093425264757,4.0,12.0,1,2
100398254705410731309,4.0,12.0,1,2
102190588964789231480,5.0,11.0,1,2
115443198332573310129,4.5,12.5,2,3
104857570968482629788,3.0,11.0,1,2
105433625382002811712,5.0,12.0,1,2
100023822283010969876,2.0,13.0,1,2
112656833674120803155,5.0,14.0,1,3
114260985028811668648,5.0,12.5,2,2
103466347667143294733,2.0,13.0,1,2
118077011085910776188,5.0,12.0,1,2
105720080074252038974,5.0,11.0,1,2
108503875941797244415,4.0,11.0,1,2
104877489467416833403,5.0,13.0,1,2
104369357101538267844,2.0,12.0,1,3
100736413569854506389,3.3333333333333335,12.0,3,3
115780982559256238330,3.0,13.0,1,2
111040031608152619129,5.0,14.0,1,2
117229128302430459940,1.0,11.0,1,3
104634032394674639945,4.0,13.0,1,3
101140331496110025611,4.0,11.0,2,2
117707659361390367756,4.5,12.333333333333334,6,3
104866769447569355057,5.0,12.0,1,2
101457935766523722386,4.5,12.5,2,2
104451388787064754515,5.0,13.0,1,2
104980818344162054761,3.0,12.666666666666666,3,3
108227218126911425585,4.0,11.0,1,2
114320274268165357424,4.0,13.0,1,2
113170112189557189025,1.5,12.5,2,1
112281001644184743104,4.0,13.0,1,2
106496874134708831014,3.0,13.0,1,2
115343612907778032957,4.0,13.0,1,2
112323813850966505404,4.0,10.0,1,3
101808391376968409487,4.0,12.0,1,2
104911662596751596920,1.0,10.0,1,2
116888631935648258884,4.0,12.0,1,2
108881228647537052576,5.0,11.0,1,2
107035814139567689837,1.0,13.0,1,2
114329489148445815807,4.0,13.0,1,2
102281560939445250253,2.0,13.0,1,3
114503351597850768843,5.0,13.0,1,3
106771644647353450044,5.0,13.0,1,2
103349584963716699682,3.0,13.0,1,2
114515746604019339976,3.0,13.0,1,1
102718585030322498530,5.0,13.0,1,3
100733292954285318432,5.0,14.0,1,2
100189308687736122402,5.0,12.0,1,2
117827349078892272708,2.5,12.0,2,3
110851059377991939179,3.5,10.5,2,2
112863106599855196547,1.5,13.333333333333334,12,2
117211041200540118633,2.0,13.0,1,3
115383155073769699978,3.0,11.5,2,2
115882804082448103012,5.0,13.0,1,2
117441369882154993270,4.0,13.0,1,2
109194362969700649449,3.5,10.5,2,2
104515222694205864115,5.0,10.0,1,3
112384754204728241056,4.0,10.0,1,3
116265104097865665215,4.5,10.5,2,2
103875475756846908980,3.0,13.0,1,1
101852482290637658376,5.0,13.0,1,3
109789205826635610534,5.0,13.0,1,3
104439961269272282663,4.333333333333333,11.333333333333334,3,3
101357548129468200726,5.0,14.0,1,2
115981613878362193137,5.0,11.5,2,2
115242354942154418211,5.0,11.0,1,3
117152666014493559695,5.0,12.0,1,2
105938787690719869775,4.666666666666667,11.666666666666666,3,2
112735029150709764768,4.0,11.0,1,3
115230900784937789744,3.0,11.0,1,3
113190630430549144592,2.0,12.0,1,2
109648776884693084062,1.0,14.0,1,3
111017351989714318726,5.0,13.0,1,1
105638497517037584128,1.0,12.0,1,2
105967084875425087887,4.0,11.0,1,2
109519546633935060853,1.0,11.0,1,2
117913750737311152291,5.0,12.0,1,2
108609878493106204012,5.0,13.0,1,3
109545160812146667286,5.0,12.0,1,2
113396293931808113380,5.0,11.0,1,2
114185876204617589535,3.0,12.0,1,3
109672507295210172777,4.0,13.0,1,3
112053563256496806806,4.0,13.0,1,3
108911262886988970990,3.75,12.25,4,1
111462127109959594838,5.0,11.0,1,2
113505554607067038061,1.0,11.0,1,3
107564597121016044542,4.333333333333333,12.333333333333334,3,2
106616320155511513980,5.0,13.0,1,2
106586566109264246841,1.0,11.0,2,2
107484227264486348436,5.0,11.0,1,3
101177159676577459230,5.0,12.0,1,2
114757862597578169651,2.0,13.0,1,2
101192917164377626359,1.0,13.0,1,2
115806270252710658623,4.0,13.0,1,2
117294249254946589864,3.0,12.0,1,1
114629974506971224526,3.0,13.0,1,2
106218570770427381633,1.0,14.0,1,2
107841645746905732731,2.0,12.0,1,2
113882128158662354886,5.0,11.0,1,2
115178519370765487259,3.5,12.0,2,3
111434370989584444526,5.0,12.0,1,2
115414889349473536817,5.0,13.0,1,2
107247382327343629747,5.0,13.0,1,2
106234109204322198732,3.0,11.0,1,2
105486563710586439053,2.0,13.0,1,2
113816648605074279194,2.0,13.0,2,2
102796854485447003730,2.0,12.5,2,2
104163911118171143830,5.0,12.0,1,2
115360828891284020882,1.0,14.0,1,3
106114219572791772343,4.428571428571429,12.142857142857142,7,3
116479121560149289474,4.0,12.0,1,2
103146017757736942681,3.0,10.0,1,2
101308469230236364047,4.5,12.0,2,3
113276950626040917421,5.0,13.0,2,2
106916470213708873398,2.0,13.0,1,3
106023607287934966528,4.0,13.0,1,1
110518042175028597950,3.0,13.0,1,3
115184892883683095834,5.0,13.0,1,2
103926414058933819691,3.5,11.5,2,3
107650873963041733610,2.0,13.0,1,3
104864142239078945829,5.0,10.75,4,2
113658930446154780178,5.0,13.0,1,2
101781550751138926085,5.0,13.0,1,2
117392232428139563994,4.0,12.0,1,3
105103386720715910812,5.0,13.0,1,2
116011346584055552637,5.0,13.0,1,3
118096659820718526988,2.0,13.0,1,3
109642598148529407630,4.0,13.0,1,2
109891243456215307628,2.0,13.0,3,3
101530822898118848021,5.0,11.0,1,3
109141811221827966894,2.0,9.0,1,3
108936641111271329547,1.0,14.0,1,2
108126123355700135134,4.333333333333333,12.666666666666666,3,2
114128631761943160462,4.0,12.5,2,3
116151264204970012838,4.0,13.0,1,2
112322454178941495134,4.0,13.0,1,2
110752212648678279355,2.0,12.5,2,3
102677363525439306649,3.0,13.0,1,2
115911916803497257114,5.0,13.0,1,2
103882730771627578299,3.0,13.0,1,3
111138727345754519713,4.5,12.0,2,2
117618284760219700666,4.0,12.666666666666666,3,3
107376719740834768813,5.0,14.0,1,2
116715004921013379142,3.0,12.0,1,2
109059626308324165961,4.0,12.0,1,2
110933225170773045775,4.0,13.0,1,3
111526679512894627199,4.0,13.0,1,3
111680538272335747942,3.0,13.0,1,2
111336064098795011204,3.7142857142857144,12.0,7,2
109685149772869887286,2.0,11.0,1,3
101489239422124022874,2.0,13.0,1,2
100032640717128697753,2.0,11.0,1,2
100788348306628606515,4.0,11.0,1,2
101603543021657123954,3.5,12.5,2,3
102302007002667036340,4.0,11.0,1,3
105276775004597512616,4.0,11.0,1,2
107382442652164511411,5.0,11.0,1,3
109264207099644210746,5.0,9.5,2,2
110024411297618332172,1.0,11.0,1,3
114677093957999718876,5.0,11.0,1,2
114697730872042136010,3.0,11.0,1,2
116137908611150278511,4.5,12.0,2,2
117851178754910957514,5.0,11.0,1,2
106905368007270793308,5.0,13.0,2,1
112682230735256199743,5.0,13.0,1,2
116334406819159832105,4.0,12.5,2,2
101235926854959094228,1.0,14.0,1,3
103421302996513848023,1.0,12.0,1,2
107661714648933109099,2.0,13.0,1,3
117372007146142905704,4.0,12.0,1,3
105324791136027517007,4.333333333333333,13.0,3,2
103095417082173992512,3.0,13.0,1,2
117058771475605507157,1.0,14.0,1,3
107014527331017597208,2.0,12.0,1,3
104883221875333697821,2.0,12.0,1,3
105879201293777603565,3.0,13.0,1,3
111008115276019337590,5.0,13.0,1,3
115118896556924858999,4.0,13.0,1,3
117070097450358740501,3.0,13.0,1,2
114099380738804535546,5.0,13.0,1,3
114443256164873641092,4.0,13.0,1,2
113385665416376377342,5.0,13.0,1,3
116883771852923861551,5.0,13.0,1,2
117083665235164410746,5.0,13.0,1,2
109606369234721036302,4.0,12.0,2,2
111416609190451769581,2.0,13.0,1,3
105097036603015197822,4.5,12.5,2,3
106949275219567240900,5.0,14.0,1,2
107010999597248314295,5.0,14.0,1,2
116635565220255406857,4.0,12.0,1,3
101296506655658695141,4.5,12.0,2,1
104944420134671877749,3.0,13.0,1,1
109421396323553610193,3.0,12.0,1,2
110700214859907887653,3.0,13.0,1,3
102261088675608294158,4.0,14.0,1,3
112515448911455877465,4.25,12.5,4,3
109095627077978664458,4.0,14.0,1,3
113091758145147962720,3.0,13.0,1,3
118366908788562349125,3.5,13.5,2,2
110590774794764637170,5.0,12.5,2,2
100366924901961717368,5.0,11.0,1,2
100948308136105098423,4.0,11.0,1,2
106283236065310245235,5.0,12.0,1,3
109816282471246616228,4.5,12.0,2,3
112295229582288987484,5.0,11.0,1,3
114774185368215455984,5.0,10.0,1,1
117605601407922082780,4.0,10.0,1,2
112065948398619833099,5.0,12.0,1,3
106427728016481326996,5.0,13.0,1,1
114475996312566811951,5.0,12.0,1,1
102273527867275365721,5.0,13.0,1,3
107707636767625326278,4.0,13.0,1,3
101257744543437999191,1.0,11.0,1,3
102009273251437225019,1.0,12.0,1,3
105122576079373879616,5.0,14.0,1,2
108083344946511448470,3.0,13.0,2,3
117512555775556265563,4.75,13.0,4,2
115962510636975827405,4.5,12.0,2,3
113353906644081860287,5.0,13.0,1,2
111539398646551067271,3.0,13.0,1,2
115272781502166983934,3.0,12.0,1,2
105470442081163165820,5.0,12.0,2,2
101924636114851892147,5.0,13.0,1,2
105396690577181320468,3.0,11.0,1,2
102920802547467167998,1.0,14.0,1,2
103355381128616123745,4.0,13.0,1,2
114688401659790157439,4.0,14.0,1,2
109773821961744267892,4.0,13.0,2,3
108182699368462342379,5.0,13.0,1,2
102728042052498620921,5.0,12.0,1,2
115308426470352514060,4.0,13.0,2,1
112801371646955128296,4.0,12.666666666666666,3,2
114362928273810422834,1.0,13.0,1,3
118268380619009594195,5.0,12.0,1,2
110891484992561127241,2.0,12.0,1,3
101158557852662276291,4.5,13.0,2,2
109814678203408584329,4.0,13.0,1,2
112856197654180731543,4.666666666666667,12.0,3,2
105162069154820898578,3.0,13.0,1,3
110116779020036683235,5.0,11.0,1,3
114260262295056636298,5.0,11.0,1,2
104008679312716565446,5.0,12.0,1,2
103289411342827392826,5.0,12.0,1,2
116588650344943666692,4.0,12.5,2,2
104479742651302897013,5.0,12.0,1,3
109978568901406713987,1.0,12.0,1,2
114900325775999986794,5.0,12.0,1,2
112487085271055969463,1.0,14.0,1,2
115612364921191412633,4.0,13.0,1,2
115074797396530357950,5.0,13.5,2,2
102187519284884937915,5.0,14.0,1,1
113311771947404644123,3.0,10.0,1,1
100053255790709488614,5.0,13.0,1,3
116253811717743100295,5.0,13.0,1,3
102432907280977542783,5.0,12.0,1,3
106087574340924964093,3.0,12.0,2,3
100030471867005351775,5.0,13.0,1,3
106384773979477627659,5.0,13.0,1,2
109311972203946025211,4.0,13.0,1,2
113315743965197545260,5.0,12.0,1,2
114108254334191836835,5.0,13.0,1,3
109587126802369912082,4.0,13.0,1,1
112263443412506207188,5.0,11.0,1,2
117779376577230991227,5.0,12.0,1,3
116077345657242482440,3.0,13.0,1,3
106443353796935281024,5.0,13.0,1,3
107455639034791818074,5.0,14.0,1,3
102641406553025547050,3.0,13.0,1,2
115443453760560970763,3.5,11.5,2,1
110211091501160668411,4.5,12.5,2,2
100971750953303948451,2.0,11.0,1,2
116411615034986766124,5.0,12.0,1,3
117796016004005236512,4.0,13.0,1,1
102319368939467482998,4.0,13.0,1,2
104455868994293059813,5.0,12.0,1,3
115388421327437840304,5.0,12.0,1,3
101073585455359634600,5.0,11.0,1,2
110403470566257473541,5.0,13.0,1,1
100535884303467124165,4.0,13.0,1,3
100221913642371384329,4.666666666666667,12.0,3,2
101476504336800502996,4.0,13.0,2,3
103127952904247907891,2.0,13.0,1,2
108799784335352984182,5.0,11.0,1,2
112256036064038989723,4.0,14.0,1,2
111104896543607716481,4.0,13.0,1,2
107771406108347973874,4.0,13.0,1,2
106644140434879200775,3.5,13.5,2,2
112795098496174107476,2.0,13.0,1,2
109042122426222216646,4.0,12.0,1,2
101909545843222369802,5.0,11.0,1,3
102774833163646603456,5.0,11.0,1,2
103308284474918533744,4.0,11.75,4,3
113070678342574133626,5.0,12.0,1,2
113995102512256421807,4.0,12.0,1,2
103461572245586485568,3.0,12.0,2,2
100251929963181532538,5.0,13.0,1,1
116448979636105943232,3.6923076923076925,12.23076923076923,13,3
103853807540123735615,3.0,13.0,1,3
106632328774444368434,2.5,13.0,2,2
109691357946522078488,3.0,13.0,3,1
116947133513905836142,5.0,13.0,1,2
102639083960451170046,5.0,13.0,1,2
101872503466896569064,4.0,12.0,1,3
105284569478072941115,5.0,13.0,1,3
108271077522895435787,4.0,13.0,1,1
104134884214522076367,4.0,12.0,1,3
105427112838674723479,4.0,10.0,1,2
110146322182080737844,5.0,13.0,1,2
106660710985014783390,5.0,14.0,1,2
110080214192621488173,1.0,8.0,1,2
108237758316873587202,3.0,12.0,2,3
105288009596028302131,3.0,12.0,1,1
114299479903216395303,4.0,13.0,1,3
108942747450620650109,1.0,14.0,1,2
115503551944931240163,5.0,13.0,2,3
102224858307762299810,5.0,12.0,1,3
103031919560635421576,2.0,13.0,1,3
105351807914137384930,2.5,13.0,2,1
116147364299060525975,3.0,12.0,1,2
108587955496917964406,4.0,10.0,1,2
107328748050836049097,1.0,14.0,1,3
111825975773741344782,2.0,14.0,1,2
110978393004736322021,1.0,14.0,1,3
117817418571728278252,4.0,11.0,1,2
118172771416827895132,4.0,12.0,1,3
105607579465246340870,4.0,11.5,2,2
102263701947132661604,4.0,13.0,1,2
110933445864240924076,4.0,12.0,1,3
112811841836147000282,3.0,12.0,1,2
114596227095912748195,5.0,13.0,1,1
115047461851622173367,3.0,12.0,1,2
115302675000557932485,5.0,10.0,1,2
115726756006248426969,3.6666666666666665,11.666666666666666,3,2
116536743658388384951,3.0,12.0,1,2
103080701690160281491,3.0,13.0,1,3
112452679819597462119,5.0,12.5,2,1
104129601630561174785,2.0,13.0,1,2
117545130924970643366,3.0,13.0,2,2
100163882309527832479,2.0,13.0,1,2
111775664774879320596,4.0,13.0,1,2
104253642916622057430,5.0,12.0,1,2
108028980596783210294,3.0,13.0,1,2
108866176564749196908,2.0,12.5,2,3
117986055361038811157,4.0,13.0,1,2
103006649033729600470,2.0,12.0,1,3
110517532977653337998,3.0,13.0,1,2
116407138483449294404,4.0,12.0,1,2
110300815703399672660,2.0,13.0,1,3
104472366117708372014,4.0,12.0,1,2
114614936103406298774,3.0,12.0,1,3
115935821297159253811,2.0,13.0,1,2
107895833467006843799,4.0,13.0,1,1
109261464185473323008,5.0,14.0,1,2
103119982688298113518,3.0,11.0,1,3
111240474019770637724,4.0,12.0,2,2
100692323775456134375,4.0,13.0,1,3
109116721804774156576,4.0,13.0,1,3
112458076102885657820,5.0,13.0,1,3
113243207646785094677,5.0,13.0,1,3
103652911128843313714,5.0,13.0,1,3
104780264541795515966,4.0,12.5,2,2
100674405975204288872,4.0,12.0,1,3
100783251289993986603,5.0,13.0,1,2
101583453414725073456,3.0,13.0,1,3
103591772881224239879,5.0,13.0,1,2
102027575242616205641,4.0,13.0,2,2
109386634591990976246,5.0,12.0,1,2
111891468092350411662,3.6666666666666665,13.333333333333334,3,2
107022121460487824820,1.0,13.0,1,2
109825434516166068144,4.0,12.0,1,2
108152053165540672251,1.0,14.0,1,3
114834537584303790125,2.0,12.0,2,1
111485831510237067600,5.0,12.0,1,2
113612513847819838038,5.0,12.0,1,2
106047079549579143820,3.0,13.0,1,3
114826243576866339463,5.0,12.0,1,2
109945295187820345992,5.0,12.0,1,3
110317651868065599138,5.0,11.0,1,2
109339496600310364914,5.0,13.0,1,2
102922147451368498231,1.0,13.0,1,3
104675939959793007496,1.0,13.0,1,3
111494971485015851907,3.0,13.0,1,3
117562236188101721817,5.0,11.0,1,2
107747667722693709150,3.0,14.0,1,2
109892471424247184063,4.666666666666667,13.0,3,2
117928864260601944096,5.0,14.0,1,2
115204601679701828533,3.0,11.0,1,2
106628743853702333561,4.0,12.666666666666666,3,1
113855720191226191978,4.0,13.0,1,3
111859110809915663872,3.0,13.0,1,3
103579644087280923260,5.0,12.0,1,2
106774784141034766366,5.0,13.0,1,2
110400709266396723737,5.0,12.0,2,2
115316733358282723220,1.0,14.0,1,2
114119575622544489865,3.0,12.0,1,2
106930507021967201627,4.333333333333333,11.833333333333334,6,2
102826975636725756941,2.0,12.0,1,3
114379255988466187080,2.0,13.5,2,1
103999131147763146241,5.0,13.0,1,3
108854543493739308141,4.0,11.0,1,2
109751710767684061605,4.0,12.0,1,2
112058362311234457178,2.6666666666666665,13.333333333333334,3,3
114370080389866464281,4.0,13.0,1,2
115415035779348719612,5.0,13.5,2,2
113883304352921633049,3.0,12.0,1,3
103789415452492154522,5.0,12.0,1,3
118237977358518754897,4.5,12.0,2,2
115847356727009254141,3.0,13.0,1,3
117560281967074526025,1.0,11.0,1,3
118425852561363965720,3.0,13.0,1,3
107078154488985568938,5.0,13.0,1,2
110847542808989905878,5.0,13.0,1,2
111689767110660609684,2.0,13.0,1,1
109774297000573554915,4.0,12.0,1,3
112983333957379199765,5.0,13.0,1,1
109007686208336080691,1.0,11.0,1,2
110144399289093343839,4.0,14.0,1,2
109363699589819557255,4.0,12.0,1,2
113035863011627996103,4.0,11.0,1,2
102668711431543808325,5.0,13.0,1,2
110467962026437549327,4.0,13.0,1,2
105954253488023746772,4.5,11.0,2,2
108506957515442764344,1.0,14.0,1,3
114366834746502669810,2.5,12.25,4,3
113169563285402163754,4.0,12.0,1,3
116531460328343409686,4.0,12.0,2,2
112818043770149544379,4.2,12.0,5,2
101351706803070438820,5.0,13.0,1,3
111931089724959470102,5.0,13.0,2,3
102989096650673639606,4.0,11.0,1,2
111289774624351780045,4.0,13.0,1,3
107031333680026583283,3.0,13.0,2,2
104266853364488631528,5.0,13.0,1,2
108164862052423089885,4.0,13.0,1,2
104737265404614682845,4.0,11.0,1,2
106107227025692982307,2.0,10.0,1,2
111709628003105822405,5.0,11.0,1,2
103863929361702044359,4.0,11.0,1,2
107717355285609554673,3.0,14.0,1,2
110006720238310773226,1.0,11.0,1,3
109629518885707561939,4.0,11.0,1,3
101329084966618103298,1.0,13.0,1,3
110231282484689468629,5.0,13.0,1,2
109607190545042378910,5.0,12.0,1,2
107359034484438901092,3.0,12.0,1,2
113822978591343027545,1.0,13.0,1,1
109341827148067273207,3.0,12.0,1,2
115450942312105670965,5.0,13.0,1,2
107945370007722600827,5.0,13.0,1,3
106329708485328681422,3.0,12.0,1,3
109427257874576193141,1.0,11.0,1,3
101327974990308127884,3.0,11.0,1,2
106898884258678228713,4.0,11.0,1,2
104353886961083336530,4.0,13.0,1,2
114013803388647957467,3.0,12.0,1,2
100504784741342516992,3.0,10.0,2,1
107136126289505007973,5.0,13.0,1,2
110983313683001850358,5.0,13.0,1,2
105615619190548122755,5.0,14.0,2,2
105728890659712327422,2.0,12.0,1,3
102740990677881107263,3.3333333333333335,13.0,3,2
111878748041222149813,4.0,13.0,1,2
114631200354961970167,4.0,13.0,1,2
105780359158651229305,2.0,13.0,1,1
117025469208283539012,5.0,11.0,1,2
103024580103336535965,5.0,14.0,1,2
102221391217034302891,2.0,13.0,1,3
105127499741881017197,3.0,12.0,1,2
113706285245603046009,3.5,13.5,2,2
117648218942191167542,5.0,13.0,1,2
118136609534906934659,3.5,12.5,2,2
110271544676367917957,4.0,13.0,1,2
117145676246721793912,3.0,12.0,2,2
107199687422969219501,3.0,13.0,1,2
109101394876621569894,4.0,13.0,1,2
111510749350060006286,4.0,13.0,1,2
103294990463239357026,4.0,12.0,1,2
105977075375066780799,3.0,13.0,2,3
108090188694982740323,1.0,14.0,1,3
107411621311834103283,4.0,12.0,1,3
103091462424259046428,5.0,14.0,1,2
105470357225173911557,5.0,12.0,1,3
110157620598999588229,4.666666666666667,13.333333333333334,3,3
114750640397243234714,5.0,12.5,2,2
102577449576699902592,4.0,13.0,1,3
106461920126745553875,5.0,12.0,1,3
102458944664301549944,4.0,12.666666666666666,3,2
103446688620212026364,3.0,13.0,1,2
101955480488520378443,4.75,12.25,4,2
106694799545106450865,4.25,13.0,4,3
111980885756694991436,5.0,12.0,1,2
109704507220670206665,4.0,13.0,1,2
118290807846090722127,5.0,11.0,1,3
100044818801311010319,1.0,13.0,1,1
104182837508457765315,4.0,10.0,1,2
110436461818435919615,4.0,10.0,1,2
115807677981322322095,3.3333333333333335,11.0,3,1
112132695641240797757,3.0,13.0,1,3
109753234385118632318,4.0,13.0,1,3
110077985382250659112,4.5,12.0,2,2
116998387049465849180,4.0,13.0,1,3
103646828681756195542,3.0,13.0,1,3
105331930220693631677,5.0,11.0,1,2
106086613104716535086,4.0,12.0,1,1
104539923918426945678,4.0,14.0,1,3
105871584668307395839,4.0,13.0,1,1
110949081938286450583,3.0,13.0,1,2
113542646676918457146,4.0,14.0,1,3
114627143134315281746,3.0,13.0,1,3
114715322391567109603,4.0,14.0,1,2
115419678800976181982,3.0,13.0,1,2
115433748786126006832,2.5,11.5,2,2
116736484095418451539,3.0,13.0,1,2
116762827740428488300,4.0,13.0,1,1
103544528299443489101,4.0,13.0,1,2
111275766798584121538,2.0,11.0,1,1
113272225178327879401,5.0,12.0,1,2
108776649008698303851,5.0,12.666666666666666,3,3
104794795880555582779,4.0,13.0,1,3
100452835681003873646,3.0,13.5,2,2
105208052932971932007,5.0,13.0,1,2
